timestamp,keyword,asin,price,rating,review_count,bsr,rank_page,rank_position,rank_absolute,product_url
2025-10-02T21:54:37.160792+00:00,cotton saree for women,B0FKYD9928,,4.8 out of 5,8 ratings,"Best Sellers Rank: #10,297 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #532 in Women's Sarees",2.0,5.0,65.0,https://www.amazon.in/dp/B0FKYD9928
2025-10-02T21:54:49.805454+00:00,linen cotton sarees for women,B0C9NNN8BH,,4.5 out of 5,12 ratings,"Best Sellers Rank: #29,692 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #1,511 in Women's Sarees",,,,https://www.amazon.in/dp/B0C9NNN8BH
2025-10-02T21:55:02.534033+00:00,linen cotton sarees for women,B09BZRDTMT,,4 out of 5,261 ratings,"Best Sellers Rank: #6,960 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #365 in Women's Sarees",,,,https://www.amazon.in/dp/B09BZRDTMT
2025-10-02T21:55:04.405044+00:00,linen cotton sarees for women,B0DNQ538X8,,4.3 out of 5,100 ratings,"Best Sellers Rank: #5,808 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #300 in Women's Sarees",1.0,19.0,19.0,https://www.amazon.in/dp/B0DNQ538X8
2025-10-02T21:55:06.749988+00:00,linen cotton sarees for women,B0DV357YWC,,4.3 out of 5,69 ratings,"Best Sellers Rank: #8,531 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #439 in Women's Sarees",1.0,10.0,10.0,https://www.amazon.in/dp/B0DV357YWC
2025-10-02T21:55:19.588755+00:00,linen cotton sarees for women,B0DKY8FMFN,,4 out of 5,12 ratings,"Best Sellers Rank: #39,165 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #1,999 in Women's Sarees",,,,https://www.amazon.in/dp/B0DKY8FMFN
2025-10-02T21:55:31.518516+00:00,linen cotton sarees for women,B0DB8S9KW7,,,,"Best Sellers Rank: #1,761,201 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #109,060 in Women's Sarees",,,,https://www.amazon.in/dp/B0DB8S9KW7
2025-10-02T21:55:44.485512+00:00,linen cotton sarees for women,B0FJ2YFP76,,,,"Best Sellers Rank: #59,585 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #3,090 in Women's Sarees",,,,https://www.amazon.in/dp/B0FJ2YFP76
2025-10-02T21:55:46.822729+00:00,linen cotton sarees for women,B0FKYD9928,,4.8 out of 5,8 ratings,"Best Sellers Rank: #10,297 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #532 in Women's Sarees",1.0,8.0,8.0,https://www.amazon.in/dp/B0FKYD9928
2025-10-02T21:56:00.407039+00:00,saree cotton,B0C9NNN8BH,,4.5 out of 5,12 ratings,"Best Sellers Rank: #29,692 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #1,511 in Women's Sarees",,,,https://www.amazon.in/dp/B0C9NNN8BH
2025-10-02T21:56:13.746536+00:00,saree cotton,B09BZRDTMT,,4 out of 5,261 ratings,"Best Sellers Rank: #6,960 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #365 in Women's Sarees",,,,https://www.amazon.in/dp/B09BZRDTMT
2025-10-02T21:56:20.455948+00:00,saree cotton,B0DNQ538X8,,4.3 out of 5,100 ratings,"Best Sellers Rank: #5,808 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #300 in Women's Sarees",3.0,40.0,160.0,https://www.amazon.in/dp/B0DNQ538X8
2025-10-02T21:56:27.070492+00:00,saree cotton,B0DV357YWC,,4.3 out of 5,69 ratings,"Best Sellers Rank: #8,531 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #439 in Women's Sarees",3.0,48.0,168.0,https://www.amazon.in/dp/B0DV357YWC
2025-10-02T21:56:40.665638+00:00,saree cotton,B0DKY8FMFN,,4 out of 5,12 ratings,"Best Sellers Rank: #39,165 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #1,999 in Women's Sarees",,,,https://www.amazon.in/dp/B0DKY8FMFN
2025-10-02T21:56:52.728747+00:00,saree cotton,B0DB8S9KW7,,,,"Best Sellers Rank: #1,761,201 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #109,060 in Women's Sarees",,,,https://www.amazon.in/dp/B0DB8S9KW7
2025-10-02T21:57:05.072133+00:00,saree cotton,B0FJ2YFP76,,,,"Best Sellers Rank: #59,585 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #3,090 in Women's Sarees",,,,https://www.amazon.in/dp/B0FJ2YFP76
2025-10-02T21:57:17.549076+00:00,saree cotton,B0FKYD9928,,4.8 out of 5,8 ratings,"Best Sellers Rank: #10,297 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #532 in Women's Sarees",,,,https://www.amazon.in/dp/B0FKYD9928
2025-10-02T21:57:30.460609+00:00,saree linen cotton,B0C9NNN8BH,,4.5 out of 5,12 ratings,"Best Sellers Rank: #29,692 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #1,511 in Women's Sarees",,,,https://www.amazon.in/dp/B0C9NNN8BH
2025-10-02T21:57:39.764631+00:00,saree linen cotton,B09BZRDTMT,,4 out of 5,261 ratings,"Best Sellers Rank: #6,960 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #365 in Women's Sarees",4.0,30.0,210.0,https://www.amazon.in/dp/B09BZRDTMT
2025-10-02T21:57:41.976393+00:00,saree linen cotton,B0DNQ538X8,,4.3 out of 5,100 ratings,"Best Sellers Rank: #5,808 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #300 in Women's Sarees",1.0,15.0,15.0,https://www.amazon.in/dp/B0DNQ538X8
2025-10-02T21:57:54.844854+00:00,saree linen cotton,B0DV357YWC,,4.3 out of 5,69 ratings,"Best Sellers Rank: #8,531 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #439 in Women's Sarees",,,,https://www.amazon.in/dp/B0DV357YWC
2025-10-02T21:58:07.196192+00:00,saree linen cotton,B0DKY8FMFN,,4 out of 5,12 ratings,"Best Sellers Rank: #39,165 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #1,999 in Women's Sarees",,,,https://www.amazon.in/dp/B0DKY8FMFN
2025-10-02T21:58:18.772234+00:00,saree linen cotton,B0DB8S9KW7,,,,"Best Sellers Rank: #1,761,201 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #109,060 in Women's Sarees",,,,https://www.amazon.in/dp/B0DB8S9KW7
2025-10-02T21:58:30.981526+00:00,saree linen cotton,B0FJ2YFP76,,,,"Best Sellers Rank: #59,585 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #3,090 in Women's Sarees",,,,https://www.amazon.in/dp/B0FJ2YFP76
2025-10-02T21:58:33.008788+00:00,saree linen cotton,B0FKYD9928,,4.8 out of 5,8 ratings,"Best Sellers Rank: #10,297 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #532 in Women's Sarees",1.0,7.0,7.0,https://www.amazon.in/dp/B0FKYD9928
2025-10-02T21:58:46.282426+00:00,plain saree for women,B0C9NNN8BH,,4.5 out of 5,12 ratings,"Best Sellers Rank: #29,692 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #1,511 in Women's Sarees",,,,https://www.amazon.in/dp/B0C9NNN8BH
2025-10-02T21:58:58.496494+00:00,plain saree for women,B09BZRDTMT,,4 out of 5,261 ratings,"Best Sellers Rank: #6,960 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #365 in Women's Sarees",,,,https://www.amazon.in/dp/B09BZRDTMT
2025-10-02T21:59:10.697766+00:00,plain saree for women,B0DNQ538X8,,4.3 out of 5,100 ratings,"Best Sellers Rank: #5,808 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #300 in Women's Sarees",,,,https://www.amazon.in/dp/B0DNQ538X8
2025-10-02T21:59:15.844009+00:00,plain saree for women,B0DV357YWC,,4.3 out of 5,69 ratings,"Best Sellers Rank: #8,531 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #439 in Women's Sarees",2.0,57.0,117.0,https://www.amazon.in/dp/B0DV357YWC
2025-10-02T21:59:28.726814+00:00,plain saree for women,B0DKY8FMFN,,4 out of 5,12 ratings,"Best Sellers Rank: #39,165 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #1,999 in Women's Sarees",,,,https://www.amazon.in/dp/B0DKY8FMFN
2025-10-02T21:59:41.238753+00:00,plain saree for women,B0DB8S9KW7,,,,"Best Sellers Rank: #1,761,201 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #109,060 in Women's Sarees",,,,https://www.amazon.in/dp/B0DB8S9KW7
2025-10-02T21:59:53.584036+00:00,plain saree for women,B0FJ2YFP76,,,,"Best Sellers Rank: #59,585 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #3,090 in Women's Sarees",,,,https://www.amazon.in/dp/B0FJ2YFP76
2025-10-02T22:00:05.883292+00:00,plain saree for women,B0FKYD9928,,4.8 out of 5,8 ratings,"Best Sellers Rank: #10,297 in Clothing & Accessories ( See Top 100 in Clothing & Accessories ) #532 in Women's Sarees",,,,https://www.amazon.in/dp/B0FKYD9928
